Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VmId,______,____________,Latitude,Longitude,NameOnPage,Address,Hours,nBatteries,Records,MaintenanceRecord
北基中央路加油站,VmId: d730e1ab-59a1-4a80-9e75-0359d8ace57a<br>地址: 花蓮縣花蓮市中央路4段568號(近中央路四段/十六股大道 交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.003982<br>Longitude: 121.601585,,,,,-1,0,-1,,,d730e1ab-59a1-4a80-9e75-0359d8ace57a,花蓮縣花蓮市中央路4段568號(近中央路四段/十六股大道 交叉口),已啟用,24.003982,121.601585,北基中央路加油站 (已啟用),花蓮縣花蓮市中央路4段568號(近中央路四段/十六股大道 交叉口) ,24HR,24 ,"['2020-02-18 16:55:00 ~ 新增建置中', '2020-03-05 14:35:00 ~ 狀態變更為 100 (即將啟用)', '2020-03-06 13:55:00 ~ 啟用', '2020-03-26 17:50:00 ~ 更改站名', '2020-06-17 03:35:00 ~ 更改 GPS 位置']","['2020-11-27 14:10:00 ~ 2020-12-01 18:00:00', '2020-11-27 14:10:00 ~ 2020-12-01 18:00:00', '2020-11-27 14:10:00 ~ 2020-12-01 18:00:00', '2020-11-27 14:10:00 ~ 2020-12-01 18:00:00', '2020-11-27 14:10:00 ~ 2020-12-01 18:00:00', '2020-11-27 14:10:00 ~ 2020-12-01 18:00:00', '2020-11-27 14:10:00 ~ 2020-12-01 18:00:00', '2020-11-27 14:10:00 ~ 2020-12-01 18:00:00', '2020-11-27 14:10:00 ~ 2020-12-01 18:00:00', '2020-11-27 14:10:00 ~ 2020-12-01 18:00:00']"
全家台南東文店站,VmId: d74773a4-4cde-4e84-88f5-b642f5a5ed48<br>地址: 台南市東區東門路三段168號(近東門路三段/文化路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.978021<br>Longitude: 120.233251,,,,,-1,0,-1,,,d74773a4-4cde-4e84-88f5-b642f5a5ed48,台南市東區東門路三段168號(近東門路三段/文化路口),已啟用,22.978021,120.233251,全家台南東文店站 (已啟用),台南市東區東門路三段168號(近東門路三段/文化路口) ,24HR,34 ,"['2019-02-26 14:10:00 ~ 新增建置中', '2019-04-22 10:30:00 ~ 狀態變更為 100 (即將啟用)', '2019-04-26 14:55:00 ~ 移除建置中的站', '2019-05-02 10:30:00 ~ 新增建置中狀態為 100 (即將啟用)', '2019-05-03 10:45:00 ~ 啟用', '2020-07-03 14:00:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-09 15:00:00 ~ 2021-08-27 18:00:00', '2021-08-09 15:00:00 ~ 2021-08-27 18:00:00', '2021-08-09 15:00:00 ~ 2021-08-27 18:00:00', '2021-08-09 15:00:00 ~ 2021-08-27 18:00:00', '2021-08-09 15:00:00 ~ 2021-08-27 18:00:00', '2021-08-09 15:00:00 ~ 2021-08-27 18:00:00', '2021-08-09 15:00:00 ~ 2021-08-27 18:00:00', '2021-08-09 15:00:00 ~ 2021-08-27 18:00:00', '2021-08-09 15:00:00 ~ 2021-08-27 18:00:00', '2021-08-09 15:00:00 ~ 2021-08-27 18:00:00']"
啟聰學校地下停車場B1F站,VmId: d754b268-bd6e-44e1-acc3-73f12d6a51f2<br>地址: 台北市大同區延平北路四段205號(地下一樓機車停車場)(近延平北路四段/迪化街二段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.074298<br>Longitude: 121.511762,,,,,-1,0,-1,,,d754b268-bd6e-44e1-acc3-73f12d6a51f2,台北市大同區延平北路四段205號(地下一樓機車停車場)(近延平北路四段/迪化街二段口),已啟用,25.074298,121.511762,啟聰學校地下停車場B1F站 (已啟用),台北市大同區延平北路四段205號(地下一樓機車停車場)(近延平北路四段/迪化街二段口) ,24HR,16 ,"['2019-09-06 13:45:00 ~ 新增建置中', '2019-11-01 18:05:00 ~ 更改地址敘述', '2020-01-02 14:20:00 ~ 狀態變更為 100 (即將啟用)', '2020-04-01 11:55:00 ~ 啟用', '2020-05-30 21:00:00 ~ 更改站名', '2020-06-01 15:45:00 ~ 更改站名', '2020-06-17 03:35:00 ~ 更改 GPS 位置']","['2020-12-11 09:50:00 ~ 2020-12-11 12:00:00', '2020-12-11 09:50:00 ~ 2020-12-11 12:00:00', '2020-12-11 09:50:00 ~ 2020-12-11 12:00:00', '2020-11-06 01:49:00 ~ 2020-11-07 01:49:00', '2020-11-06 01:49:00 ~ 2020-11-07 01:49:00', '2020-11-06 01:49:00 ~ 2020-11-07 01:49:00', '2020-11-06 01:49:00 ~ 2020-11-07 01:49:00', '2020-10-28 20:57:00 ~ 2020-10-29 20:57:00', '2020-10-28 20:57:00 ~ 2020-10-29 20:57:00', '2020-10-28 20:57:00 ~ 2020-10-29 20:57:00']"
臺北市信義廣場站(多站),VmId: d77225fe-c97f-4d06-88df-61f2d64a8a59<br>地址: 臺北市信義區松廉路/松智路交叉口(近信義廣場地下停車場1號出口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.033905<br>Longitude: 121.566039,,,,,-1,0,-1,,,d77225fe-c97f-4d06-88df-61f2d64a8a59,臺北市信義區松廉路/松智路交叉口(近信義廣場地下停車場1號出口),已啟用,25.033905,121.566039,臺北市信義廣場站A (已啟用),台北市信義區松廉路/松智路交叉口(近信義廣場地下停車場1號出口) ,24HR,36 ,[],[]
全家大里大金店站(多站),VmId: d77eaa51-1e38-4ae8-9675-a663264047d8<br>地址: 台中市大里區長春路78巷50號(近仁化路/長春路78巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.090151<br>Longitude: 120.690631,,,,,-1,0,-1,,,d77eaa51-1e38-4ae8-9675-a663264047d8,台中市大里區長春路78巷50號(近仁化路/長春路78巷口),已啟用,24.090151,120.690631,全家大里大金店站A (已啟用),台中市大里區長春路78巷50號(近仁化路/長春路78巷口) ,24HR,38 ,"['2019-10-05 13:10:00 ~ 新增建置中', '2019-10-24 22:25:00 ~ 狀態變更為 100 (即將啟用)', '2019-10-31 16:45:00 ~ 啟用', '2022-01-17 14:31:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-04-30 14:00:00 ~ 2021-04-30 17:00:00', '2021-04-30 14:00:00 ~ 2021-04-30 17:00:00', '2021-04-30 14:00:00 ~ 2021-04-30 17:00:00', '2021-04-30 14:00:00 ~ 2021-04-30 17:00:00', '2021-04-13 10:00:00 ~ 2021-04-13 18:00:00', '2021-04-13 10:00:00 ~ 2021-04-13 18:00:00', '2021-04-13 10:00:00 ~ 2021-04-13 18:00:00', '2021-04-13 10:00:00 ~ 2021-04-13 18:00:00', '2021-04-13 10:00:00 ~ 2021-04-13 18:00:00', '2021-04-13 10:00:00 ~ 2021-04-13 18:00:00']"
中油竹苗加油站,VmId: d787c0ab-3b88-4ad7-8eb8-83fc27d8e1d6<br>地址: 苗栗縣竹南鎮頂埔里12鄰中華路378號(近中華路與南隘路一段路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.715230<br>Longitude: 120.921550,,,,,-1,0,-1,,,d787c0ab-3b88-4ad7-8eb8-83fc27d8e1d6,苗栗縣竹南鎮頂埔里12鄰中華路378號(近中華路與南隘路一段路口),已啟用,24.71523,120.92155,中油竹苗加油站 (已啟用),苗栗縣竹南鎮頂埔里12鄰中華路378號(近中華路與南隘路一段路口) ,24HR,32 ,"['2019-11-15 12:40:00 ~ 新增建置中狀態為 100 (即將啟用)', '2019-11-22 12:10:00 ~ 啟用']","['2021-07-08 12:30:00 ~ 2021-07-08 15:00:00', '2021-07-08 12:30:00 ~ 2021-07-08 15:00:00', '2021-07-08 12:30:00 ~ 2021-07-08 15:00:00', '2021-05-06 12:30:00 ~ 2021-05-06 18:00:00', '2021-05-06 12:30:00 ~ 2021-05-06 18:00:00', '2021-05-06 12:30:00 ~ 2021-05-06 18:00:00', '2020-11-17 09:42:00 ~ 2020-11-18 09:42:00', '2020-11-17 09:42:00 ~ 2020-11-18 09:42:00', '2020-11-17 09:42:00 ~ 2020-11-18 09:42:00', '2020-11-12 14:00:00 ~ 2020-11-12 17:00:00']"
HiLife 仁武澄湖店站,VmId: d7b2ca14-f229-4df3-b1cd-9fc999e84ffd<br>地址: 高雄市仁武區八德東路585號(近八德東路 / 名湖街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.687663<br>Longitude: 120.349522,,,,,-1,0,-1,,,d7b2ca14-f229-4df3-b1cd-9fc999e84ffd,高雄市仁武區八德東路585號(近八德東路 / 名湖街口),已啟用,22.687663,120.349522,HiLife 仁武澄湖店站 (已啟用),高雄市仁武區八德東路585號(近八德東路 / 名湖街口) ,24HR,32 ,"['2019-09-18 21:15:00 ~ 新增建置中', '2019-10-15 11:30:00 ~ 更改地址', '2019-10-17 16:45:00 ~ 狀態變更為 100 (即將啟用)', '2019-10-25 11:20:00 ~ 啟用']","['2021-08-17 22:12:00 ~ 2021-08-18 22:12:00', '2021-08-17 05:20:00 ~ 2021-08-18 05:20:00', '2021-08-17 05:20:00 ~ 2021-08-18 05:20:00', '2021-08-12 14:17:00 ~ 2021-08-14 14:17:00', '2021-08-12 14:17:00 ~ 2021-08-14 14:17:00', '2021-08-12 14:17:00 ~ 2021-08-14 14:17:00', '2021-08-12 14:17:00 ~ 2021-08-14 14:17:00', '2021-08-12 14:17:00 ~ 2021-08-14 14:17:00', '2021-08-12 14:17:00 ~ 2021-08-14 14:17:00', '2021-08-12 14:17:00 ~ 2021-08-13 14:17:00']"
大潤發台東店站,VmId: d7ca40e3-4cde-43f9-be9d-ccb4bc167e45<br>地址: 台東縣台東市中興路三段592號(近中興陸橋下)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.772639<br>Longitude: 121.106042,,,,,-1,0,-1,,,d7ca40e3-4cde-43f9-be9d-ccb4bc167e45,台東縣台東市中興路三段592號(近中興陸橋下),已啟用,22.772639,121.106042,大潤發台東店站 (已啟用),台東縣台東市中興路三段592號(近中興陸橋下) ,24HR,34 ,"['2020-04-01 15:35:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-04-10 15:05:00 ~ 啟用', '2020-06-17 03:35:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-03 15:47:00 ~ 2021-08-04 15:47:00', '2021-08-03 15:47:00 ~ 2021-08-04 15:47:00', '2021-04-15 09:25:00 ~ 2021-04-15 13:30:00', '2020-10-21 16:28:00 ~ 2020-10-22 16:28:00', '2020-10-21 16:28:00 ~ 2020-10-22 16:28:00', '2020-09-11 08:40:00 ~ 2020-09-11 11:30:00', '2020-09-11 08:40:00 ~ 2020-09-11 11:30:00', '2020-09-11 08:40:00 ~ 2020-09-11 11:30:00', '2020-09-11 08:40:00 ~ 2020-09-11 11:30:00', '2020-09-11 08:40:00 ~ 2020-09-11 11:30:00']"
大潤發鳳山店站,VmId: d7d83012-d779-4aa9-b0d4-765092f13d59<br>地址: 高雄市鳳山區文化路59號(近鳳山商工)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.633626<br>Longitude: 120.355346,,,,,-1,0,-1,,,d7d83012-d779-4aa9-b0d4-765092f13d59,高雄市鳳山區文化路59號(近鳳山商工),已啟用,22.633626,120.355346,大潤發鳳山店站 (已啟用),高雄市鳳山區文化路59號(近鳳山商工) ,24HR,18 ,"['2021-05-12 15:46:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-10-19 16:00:00 ~ 2020-10-20 18:00:00', '2020-10-19 16:00:00 ~ 2020-10-20 18:00:00', '2020-10-19 16:00:00 ~ 2020-10-20 18:00:00', '2020-10-19 16:00:00 ~ 2020-10-20 18:00:00', '2020-10-19 16:00:00 ~ 2020-10-20 18:00:00', '2020-10-19 16:00:00 ~ 2020-10-20 18:00:00', '2020-10-19 16:00:00 ~ 2020-10-20 18:00:00', '2020-10-19 16:00:00 ~ 2020-10-20 18:00:00', '2020-10-19 16:00:00 ~ 2020-10-20 18:00:00', '2020-10-19 16:00:00 ~ 2020-10-20 18:00:00']"
7-ELEVEN 名言店站,VmId: d7fb73b0-93b7-44b8-9ad5-8676a5b64be5<br>地址: 高雄市小港區鳳森里鳳林路2-18號(近鳳林路/鳳華路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.524527<br>Longitude: 120.349173,,,,,-1,0,-1,,,d7fb73b0-93b7-44b8-9ad5-8676a5b64be5,高雄市小港區鳳森里鳳林路2-18號(近鳳林路/鳳華路口),已啟用,22.524527,120.349173,7-ELEVEN 名言店站 (已啟用),高雄市小港區鳳森里鳳林路2-18號(近鳳林路/鳳華路口) ,24HR,24 ,"['2020-11-06 10:41:00 ~ 新增建置中', '2020-11-17 14:46:00 ~ 狀態變更為 100 (即將啟用)', '2020-12-28 13:56:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-04 02:26:00 ~ 2021-08-05 02:26:00', '2021-08-04 02:26:00 ~ 2021-08-05 02:26:00', '2021-08-04 02:26:00 ~ 2021-08-05 02:26:00', '2021-08-04 02:26:00 ~ 2021-08-05 02:26:00', '2021-08-04 02:26:00 ~ 2021-08-05 02:26:00', '2021-08-04 02:26:00 ~ 2021-08-05 02:26:00', '2021-08-04 02:26:00 ~ 2021-08-05 02:26:00', '2021-08-04 02:26:00 ~ 2021-08-05 02:26:00', '2021-08-04 02:26:00 ~ 2021-08-05 02:26:00', '2021-07-29 09:40:00 ~ 2021-07-30 09:40:00']"
Gogoro 台南裕農服務中心站,VmId: d803f7dd-dfcf-471c-acf2-c3e141d348dd<br>地址: 台南市東區裕農路1016號(近仁德區太子路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.990364<br>Longitude: 120.246176,,,,,-1,0,-1,,,d803f7dd-dfcf-471c-acf2-c3e141d348dd,台南市東區裕農路1016號(近仁德區太子路),已啟用,22.990364,120.246176,Gogoro 台南裕農服務中心站 (已啟用),台南市東區裕農路1016號(近仁德區太子路) ,24HR,30 ,"['2020-06-25 16:37:00 ~ 更改站名', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-13 19:26:00 ~ 2021-08-14 19:26:00', '2021-08-12 18:58:00 ~ 2021-08-13 18:58:00', '2020-12-14 13:57:00 ~ 2020-12-15 13:57:00', '2020-12-14 13:57:00 ~ 2020-12-15 13:57:00', '2020-12-07 10:32:00 ~ 2020-12-07 18:00:00', '2020-12-07 10:32:00 ~ 2020-12-07 18:00:00', '2020-12-07 10:32:00 ~ 2020-12-07 18:00:00', '2020-12-07 10:32:00 ~ 2020-12-07 18:00:00', '2020-12-07 10:32:00 ~ 2020-12-07 18:00:00', '2020-12-07 10:32:00 ~ 2020-12-07 18:00:00']"
新北市三重區公所站(多站),VmId: d80fdb08-b66b-4458-ba48-3b0f89bace84<br>地址: 新北市三重區新北大道一段11號(近三重區公所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.061236<br>Longitude: 121.488780,,,,,-1,0,-1,,,d80fdb08-b66b-4458-ba48-3b0f89bace84,新北市三重區新北大道一段11號(近三重區公所),已啟用,25.061236,121.48878,新北市三重區公所站A (已啟用),新北市三重區新北大道一段11號(近三重區公所) ,24HR,36 ,"['2019-05-15 18:45:00 ~ 新增建置中', '2019-06-17 01:20:00 ~ 狀態變更為 100 (即將啟用)', '2019-06-21 10:05:00 ~ 更改站名', '2019-06-26 14:35:00 ~ 啟用', '2020-06-03 18:15:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-02-22 13:12:00 ~ 2021-02-22 18:00:00', '2021-02-22 13:12:00 ~ 2021-02-22 18:00:00', '2020-11-15 12:16:00 ~ 2020-11-16 12:16:00', '2020-11-15 12:16:00 ~ 2020-11-16 12:16:00', '2020-11-15 12:16:00 ~ 2020-11-16 12:16:00', '2020-11-15 12:16:00 ~ 2020-11-16 12:16:00', '2020-11-15 12:16:00 ~ 2020-11-16 12:16:00', '2020-11-11 11:01:00 ~ 2020-11-12 11:01:00', '2020-11-07 05:06:00 ~ 2020-11-08 05:06:00', '2020-11-06 11:55:00 ~ 2020-11-07 11:55:00']"
台東好站(多站),VmId: d85e8ac3-79e1-4ce4-854e-285f67faa395<br>地址: 台東縣台東市新生路133號對面(近星巴克新生門市對面)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.753797<br>Longitude: 121.146998,,,,,-1,0,-1,,,d85e8ac3-79e1-4ce4-854e-285f67faa395,台東縣台東市新生路133號對面(近星巴克新生門市對面),已啟用,22.753797,121.146998,台東好站A (已啟用),台東縣台東市新生路133號對面(近星巴克新生門市對面) ,24HR,102 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],[]
814生鮮超市屏東麟洛店站(多站),VmId: d89f14e5-b8e2-41cc-b7f6-9945d7e6ccea<br>地址: 屏東縣麟洛鄉麟趾村中正路58號(近中正路/復興街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.649071<br>Longitude: 120.525491,,,,,-1,0,-1,,,d89f14e5-b8e2-41cc-b7f6-9945d7e6ccea,屏東縣麟洛鄉麟趾村中正路58號(近中正路/復興街口),已啟用,22.649071,120.525491,814生鮮超市屏東麟洛店站A (已啟用),屏東縣麟洛鄉麟趾村中正路58號(近中正路/復興街口) ,24HR,52 ,"['2020-06-05 17:15:00 ~ 新增建置中', '2020-06-17 03:35:00 ~ 狀態變更為 100 (即將啟用)', '2020-06-21 17:24:00 ~ 啟用', '2021-05-14 16:11:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-10-24 08:41:00 ~ 2020-10-27 08:41:00', '2020-10-24 08:41:00 ~ 2020-10-27 08:41:00', '2020-10-24 08:41:00 ~ 2020-10-27 08:41:00', '2020-10-24 08:41:00 ~ 2020-10-27 08:41:00', '2020-10-24 08:41:00 ~ 2020-10-27 08:41:00', '2020-10-24 08:41:00 ~ 2020-10-27 08:41:00', '2020-10-24 08:41:00 ~ 2020-10-27 08:41:00', '2020-10-24 08:41:00 ~ 2020-10-27 08:41:00', '2020-10-24 08:41:00 ~ 2020-10-27 08:41:00', '2020-10-24 08:41:00 ~ 2020-10-27 08:41:00']"
Gogoro 三重福德北門市店站(多站),VmId: d8b3717f-dde4-40ed-a14d-e760aa54a2af<br>地址: 新北市三重區福德北路12號(近三重派出所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.064445<br>Longitude: 121.502322,,,,,-1,0,-1,,,d8b3717f-dde4-40ed-a14d-e760aa54a2af,新北市三重區福德北路12號(近三重派出所),已啟用,25.064445,121.502322,Gogoro 三重福德北門市店站A (已啟用),新北市三重區福德北路12號(近三重派出所) ,24HR,42 ,"['2021-03-16 11:26:00 ~ 新增建置中狀態為 100 (即將啟用)', '2021-03-18 13:51:00 ~ 更改站名', '2021-03-24 14:26:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
新北市洲子洋公園站(多站),VmId: d8b724e2-ea34-401f-8b1e-e6e0eef930e6<br>地址: 新北市五股區成泰路三段與洲子路交叉口(近成泰路三段/洲子路交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.095696<br>Longitude: 121.448888,,,,,-1,0,-1,,,d8b724e2-ea34-401f-8b1e-e6e0eef930e6,新北市五股區成泰路三段與洲子路交叉口(近成泰路三段/洲子路交叉口),已啟用,25.095696,121.448888,新北市洲子洋公園站A (已啟用),新北市五股區成泰路三段與洲子路交叉口(近成泰路三段/洲子路交叉口) ,24HR,98 ,"['2020-06-12 10:05:00 ~ 將已啟用改回建置中', '2020-06-12 13:55:00 ~ 啟用', '2020-06-12 15:55:00 ~ 將已啟用改回建置中', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
龍都新城社區站,VmId: d8d55d9c-0766-4f37-b053-ec3192c4505a<br>地址: 基隆市中正區新豐街345號(近新豐街/祥豐街30巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.135560<br>Longitude: 121.787516,,,,,-1,0,-1,,,d8d55d9c-0766-4f37-b053-ec3192c4505a,基隆市中正區新豐街345號(近新豐街/祥豐街30巷口),已啟用,25.13556,121.787516,龍都新城社區站 (已啟用),基隆市中正區新豐街345號(近新豐街/祥豐街30巷口) ,24HR,22 ,"['2020-10-05 14:46:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-11-17 14:06:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-06 05:35:00 ~ 2021-08-07 05:35:00', '2021-08-04 07:16:00 ~ 2021-08-05 07:16:00', '2021-08-04 07:16:00 ~ 2021-08-05 07:16:00', '2021-08-03 08:27:00 ~ 2021-08-04 08:27:00', '2021-08-03 08:27:00 ~ 2021-08-04 08:27:00', '2021-08-01 10:34:00 ~ 2021-08-02 10:34:00', '2021-08-01 10:34:00 ~ 2021-08-02 10:34:00', '2021-07-31 09:40:00 ~ 2021-08-01 09:40:00', '2021-07-31 09:40:00 ~ 2021-08-01 09:40:00', '2021-07-30 03:14:00 ~ 2021-07-31 03:14:00']"
中油朴子山通路加油站,VmId: d90c833e-69e6-4aff-b14e-deee1d5f5f47<br>地址: 嘉義縣朴子市大鄉里大槺榔625號(近朴子藝術公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.465617<br>Longitude: 120.255060,,,,,-1,0,-1,,,d90c833e-69e6-4aff-b14e-deee1d5f5f47,嘉義縣朴子市大鄉里大槺榔625號(近朴子藝術公園),已啟用,23.465617,120.25506,中油朴子山通路加油站 (已啟用),嘉義縣朴子市大鄉里大槺榔625號(近朴子藝術公園) ,24HR,22 ,"['2021-10-29 12:21:00 ~ 新增建置中', '2021-11-01 13:36:00 ~ 更改 GPS 位置', '2021-11-05 13:46:00 ~ 狀態變更為 100 (即將啟用)', '2021-11-24 18:26:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
中油高雄四維三路加油站,VmId: d9247aca-3bd4-4d55-a4d1-24a05bc10892<br>地址: 高雄市苓雅區永定街93號(近永定街/四維三路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.619276<br>Longitude: 120.311845,,,,,-1,0,-1,,,d9247aca-3bd4-4d55-a4d1-24a05bc10892,高雄市苓雅區永定街93號(近永定街/四維三路),已啟用,22.619276,120.311845,中油高雄四維三路加油站 (已啟用),高雄市苓雅區永定街93號(近永定街/四維三路) ,24HR,20 ,[],[]
宏佳騰台中豐原店站,VmId: d925b58d-f4e5-48b5-8490-53a416275c80<br>地址: 台中市豐原區豐原大道七段408號(近豐原大道七段 /豐工路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.262211<br>Longitude: 120.712300,,,,,-1,0,-1,,,d925b58d-f4e5-48b5-8490-53a416275c80,台中市豐原區豐原大道七段408號(近豐原大道七段 /豐工路口),已啟用,24.262211,120.7123,宏佳騰台中豐原店站 (已啟用),台中市豐原區豐原大道七段408號(近豐原大道七段 /豐工路口) ,24HR,32 ,"['2020-03-05 15:55:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-03-06 12:55:00 ~ 將狀態 100 改回建置中', '2020-03-10 10:05:00 ~ 狀態變更為 100 (即將啟用)', '2020-03-11 12:50:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-03-15 10:00:00 ~ 2021-03-15 18:00:00', '2021-03-15 10:00:00 ~ 2021-03-15 18:00:00', '2021-03-15 10:00:00 ~ 2021-03-15 18:00:00', '2021-03-15 10:00:00 ~ 2021-03-15 18:00:00', '2021-03-15 10:00:00 ~ 2021-03-15 18:00:00', '2021-03-15 10:00:00 ~ 2021-03-15 18:00:00', '2021-03-15 10:00:00 ~ 2021-03-15 18:00:00', '2021-03-15 10:00:00 ~ 2021-03-15 18:00:00', '2021-03-15 10:00:00 ~ 2021-03-15 18:00:00', '2021-03-15 10:00:00 ~ 2021-03-15 18:00:00']"
東河鄉農會信用部本會站,VmId: d9419e42-469f-40dd-ab7d-befbf2ab19fe<br>地址: 台東縣東河鄉都蘭203號(近都蘭派出所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.875050<br>Longitude: 121.228940,,,,,-1,0,-1,,,d9419e42-469f-40dd-ab7d-befbf2ab19fe,台東縣東河鄉都蘭203號(近都蘭派出所),已啟用,22.87505,121.22894,東河鄉農會信用部本會站 (已啟用),台東縣東河鄉都蘭203號(近都蘭派出所) ,24HR,24 ,['2022-05-30 14:51:00 ~ 新增建置中狀態為 100 (即將啟用)'],[]
新北市學成公園地下停車場B1F站,VmId: d9464aeb-9c69-4c7c-96fa-ae8a8f0f3c4a<br>地址: 新北市土城區學成路81號(地下一樓機車停車場)(近學成社區公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.988084<br>Longitude: 121.451304,,,,,-1,0,-1,,,d9464aeb-9c69-4c7c-96fa-ae8a8f0f3c4a,新北市土城區學成路81號(地下一樓機車停車場)(近學成社區公園),已啟用,24.988084,121.451304,新北市學成公園地下停車場B1F站 (已啟用),新北市土城區學成路81號(地下一樓機車停車場)(近學成社區公園) ,24HR,18 ,"['2020-05-27 16:40:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-05-30 21:00:00 ~ 更改站名', '2020-06-01 16:05:00 ~ 更改站名', '2020-06-25 16:37:00 ~ 更改站名', '2020-07-02 14:40:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-31 19:37:00 ~ 2021-08-18 19:37:00', '2021-07-31 19:37:00 ~ 2021-08-18 19:37:00', '2021-07-31 19:37:00 ~ 2021-08-18 19:37:00', '2021-07-31 19:37:00 ~ 2021-08-18 19:37:00', '2021-07-31 19:37:00 ~ 2021-08-18 19:37:00', '2021-07-31 19:37:00 ~ 2021-08-18 19:37:00', '2021-07-31 19:37:00 ~ 2021-08-18 19:37:00', '2021-07-31 19:37:00 ~ 2021-08-18 19:37:00', '2021-07-31 19:37:00 ~ 2021-08-18 19:37:00', '2021-07-31 19:37:00 ~ 2021-08-18 19:37:00']"
